id;origem;destino;valor;timestamp
ID03005;ORIG006;DEST691;377.76;2022-06-13
ID03006;ORIG017;DEST578;848.44;2020-09-15
ID03007;ORIG005;DEST834;539.89;2020-02-18
ID03008;ORIG009;DEST496;921.17;2022-07-27
ID03009;ORIG009;DEST026;370.46;2022-10-04
ID03010;ORIG005;DEST487;510.31;2020-07-07
ID03011;ORIG010;DEST970;716.05;2021-02-28
ID03012;ORIG010;DEST806;254.18;2020-02-09
ID03013;ORIG028;DEST862;783.68;2021-05-06
ID03014;ORIG008;DEST889;202.94;2024-03-04
ID03015;ORIG018;DEST123;237.32;2020-11-12
ID03016;ORIG006;DEST291;808.20;2022-04-05
ID03017;ORIG033;DEST774;511.89;2021-02-16
ID03018;ORIG014;DEST721;888.11;2022-10-02
ID03019;ORIG008;DEST618;628.09;2020-06-27
ID03020;ORIG015;DEST494;126.92;2021-12-28
ID03021;ORIG016;DEST663;361.84;2023-01-19
ID03022;ORIG002;DEST987;389.59;2020-04-04
ID03023;ORIG003;DEST166;232.19;2022-04-02
ID03024;ORIG004;DEST200;998.52;2021-02-02
ID03025;ORIG020;DEST073;941.19;2023-04-05
ID03026;ORIG005;DEST014;987.70;2021-12-06
ID03027;ORIG008;DEST119;749.49;2023-04-25
ID03028;ORIG007;DEST299;89.95;2021-07-05
ID03029;ORIG003;DEST515;243.87;2023-09-02
ID03030;ORIG012;DEST968;514.95;2023-02-11
ID03031;ORIG084;DEST255;834.52;2023-04-14
ID03032;ORIG041;DEST082;80.73;2024-11-13
ID03033;ORIG009;DEST021;737.07;2022-06-25
ID03034;ORIG003;DEST235;320.27;2022-07-07
ID00267;ORIG010;DEST974;775.28;2024-11-04
ID03036;ORIG019;DEST680;899.89;2024-03-04
ID03037;ORIG001;DEST073;37.60;2024-04-24
ID03038;ORIG016;DEST504;378.04;2022-06-05
ID03039;ORIG043;DEST099;820.32;2020-04-17
ID03040;ORIG010;DEST779;91.93;2023-03-12
ID03041;ORIG002;DEST142;624.35;2024-06-13
ID03042;ORIG010;DEST749;22.34;2022-04-24
ID03043;ORIG008;DEST037;884.47;2022-01-22
ID03044;ORIG000;DEST762;649.09;2024-02-10
ID03045;ORIG065;DEST755;106.08;2021-04-19
ID03046;ORIG015;DEST139;262.91;2023-05-11
ID03047;ORIG036;DEST852;790.76;2024-05-10
ID02597;ORIG076;DEST988;19.76;2023-09-17
ID03049;ORIG017;DEST105;322.17;2021-11-08
ID03050;ORIG010;DEST743;472.30;2024-03-12
ID03051;ORIG005;DEST773;197.04;2024-01-17
ID03052;ORIG000;DEST877;259.69;2020-04-01
ID03053;ORIG014;DEST396;737.24;2022-09-23
ID03010;ORIG010;DEST652;528.31;2020-03-17
ID01923;ORIG015;DEST810;323.21;2021-10-20
ID03056;ORIG012;DEST844;818.51;2021-01-11
ID03057;ORIG003;DEST344;349.34;2020-06-19
ID03058;ORIG005;DEST724;682.17;2024-12-25
ID03059;ORIG016;DEST665;405.14;2021-11-25
ID03060;ORIG099;DEST163;199.43;2023-02-08
ID03061;ORIG005;DEST595;585.98;2020-05-01
ID03062;ORIG012;DEST493;266.74;2020-01-03
ID03032;ORIG010;DEST822;567.38;2024-03-08
ID03064;ORIG001;DEST516;144.72;2021-06-15
ID03065;ORIG012;DEST977;35.81;2021-03-17
ID03066;ORIG014;DEST499;780.72;2021-06-23
ID03067;ORIG005;DEST607;376.74;2024-10-04
ID03068;ORIG004;DEST471;230.91;2020-01-23
ID03069;ORIG003;DEST648;249.88;2024-03-06
ID02555;ORIG010;DEST430;307.52;2021-07-03
ID03071;ORIG039;DEST457;715.50;2023-04-20
ID03072;ORIG014;DEST007;998.25;2020-02-24
ID03073;ORIG000;DEST713;749.35;2020-10-21
ID03074;ORIG004;DEST318;298.57;2023-05-07
ID03075;ORIG074;DEST503;732.16;2022-04-10
ID03076;ORIG035;DEST794;814.11;2021-05-05
ID03077;ORIG013;DEST283;107.19;2022-07-07
ID03078;ORIG018;DEST359;13.13;2023-02-13
ID03079;ORIG017;DEST342;742.02;2023-01-03
ID02412;ORIG008;DEST050;547.11;2023-10-25
ID03081;ORIG001;DEST500;965.00;2023-11-16
ID00258;ORIG015;DEST669;905.92;2021-05-21
ID03083;ORIG014;DEST577;688.79;2021-03-28
ID03084;ORIG008;DEST529;658.28;2023-12-14
ID03085;ORIG093;DEST969;637.37;2023-07-08
ID02821;ORIG010;DEST855;262.80;2023-04-20
ID03087;ORIG000;DEST887;361.79;2020-06-08
ID03088;ORIG015;DEST674;597.70;2021-05-03
ID03089;ORIG014;DEST750;609.77;2021-11-06
ID00239;ORIG007;DEST116;25.93;2022-01-09
ID03091;ORIG009;DEST200;991.42;2023-10-15
ID03092;ORIG098;DEST848;62.15;2022-10-25
ID03093;ORIG004;DEST561;317.09;2024-10-28
ID03094;ORIG016;DEST509;445.51;2024-05-25
ID03095;ORIG018;DEST313;640.93;2024-03-23
ID03096;ORIG005;DEST455;991.63;2024-02-18
ID00800;ORIG011;DEST945;161.61;2023-12-09
ID03098;ORIG002;DEST466;469.89;2022-10-27
ID03099;ORIG016;DEST003;400.49;2021-01-16
ID03100;ORIG003;DEST544;681.29;2023-12-20
ID03101;ORIG017;DEST140;981.40;2022-01-09
ID03102;ORIG069;DEST462;127.68;2022-10-24
ID03103;ORIG010;DEST296;684.37;2023-06-19
ID02740;ORIG006;DEST840;428.21;2024-02-04
ID03105;ORIG027;DEST892;788.52;2020-01-19
ID03106;ORIG099;DEST894;778.54;2023-01-11
ID03107;ORIG013;DEST950;447.84;2022-11-28
ID03108;ORIG010;DEST210;32.63;2020-02-17
ID03109;ORIG075;DEST310;11.96;2024-02-01
ID03110;ORIG006;DEST235;273.64;2020-03-26
ID03111;ORIG011;DEST884;796.99;2023-03-16
ID02745;ORIG018;DEST795;436.30;2024-06-28
ID03113;ORIG095;DEST571;983.86;2022-06-10
ID03114;ORIG008;DEST167;486.47;2020-11-09
ID03115;ORIG015;DEST510;940.92;2024-01-27
ID03116;ORIG004;DEST038;969.77;2022-12-20
ID03117;ORIG013;DEST586;318.60;2023-11-25
ID03118;ORIG016;DEST238;664.19;2022-11-21
ID00590;ORIG009;DEST772;608.59;2022-08-18
ID03120;ORIG058;DEST548;628.99;2023-11-13
ID03121;ORIG005;DEST862;491.48;2021-01-07
ID03122;ORIG083;DEST267;471.09;2023-02-26
ID02328;ORIG008;DEST494;173.00;2024-09-09
ID03124;ORIG016;DEST366;61.26;2023-10-07
ID00249;ORIG015;DEST567;564.80;2023-02-24
ID03126;ORIG013;DEST815;344.15;2020-12-22
ID03127;ORIG010;DEST859;117.03;2021-07-28
ID03128;ORIG017;DEST263;89.42;2021-05-14
ID03129;ORIG014;DEST086;593.11;2020-04-28
ID03130;ORIG010;DEST953;944.94;2020-08-17
ID03131;ORIG002;DEST277;999.85;2024-01-08
ID00939;ORIG015;DEST186;672.68;2024-02-26
ID03133;ORIG005;DEST879;306.37;2021-12-01
ID03134;ORIG000;DEST634;536.94;2022-09-01
ID03135;ORIG018;DEST448;246.40;2021-01-12
ID03136;ORIG019;DEST571;112.06;2020-09-10
ID03137;ORIG016;DEST663;183.58;2023-12-25
ID03138;ORIG006;DEST130;696.13;2022-11-09
ID03139;ORIG018;DEST663;711.69;2021-09-23
ID03140;ORIG009;DEST555;351.00;2024-03-19
ID00369;ORIG018;DEST134;788.69;2021-06-25
ID03142;ORIG007;DEST534;590.68;2022-07-26
ID03143;ORIG017;DEST874;252.30;2020-11-14
ID01844;ORIG028;DEST271;273.30;2021-05-05
ID03145;ORIG001;DEST263;618.67;2020-06-11
ID00027;ORIG043;DEST236;610.83;2023-05-10
ID03147;ORIG054;DEST342;959.66;2023-02-11
ID03148;ORIG003;DEST008;10.50;2022-02-23
ID01239;ORIG003;DEST527;979.42;2023-04-24
ID03150;ORIG015;DEST665;882.25;2022-09-05
ID00408;ORIG006;DEST571;471.05;2023-09-22
ID03152;ORIG082;DEST963;763.74;2023-06-01
ID03153;ORIG005;DEST682;718.02;2021-12-06
ID03154;ORIG052;DEST850;458.02;2021-01-04
ID03155;ORIG005;DEST687;609.40;2021-11-22
ID03156;ORIG002;DEST882;169.91;2020-06-17
ID03157;ORIG009;DEST228;664.23;2020-06-18
ID03158;ORIG018;DEST588;339.39;2022-06-07
ID03159;ORIG015;DEST980;935.01;2020-01-17
ID03160;ORIG009;DEST028;871.59;2023-08-18
ID03161;ORIG008;DEST136;542.99;2021-05-19
ID03162;ORIG002;DEST318;560.15;2021-08-10
ID03163;ORIG003;DEST020;963.19;2020-01-15
ID03164;ORIG014;DEST906;726.56;2021-02-25
ID03165;ORIG002;DEST308;617.72;2022-12-26
ID01923;ORIG004;DEST267;490.75;2022-11-02
ID03167;ORIG017;DEST102;508.65;2020-08-01
ID03168;ORIG009;DEST280;958.16;2020-05-01
ID03169;ORIG004;DEST997;234.73;2020-09-20
ID03170;ORIG002;DEST453;924.16;2024-05-28
ID03171;ORIG010;DEST210;914.57;2021-03-14
ID03172;ORIG019;DEST651;848.50;2024-07-01
ID00612;ORIG010;DEST952;480.91;2021-05-20
ID03174;ORIG077;DEST250;182.38;2022-07-09
ID03175;ORIG031;DEST493;544.93;2023-10-14
ID03176;ORIG011;DEST644;950.06;2021-12-07
ID03177;ORIG002;DEST168;977.03;2022-10-22
ID03178;ORIG010;DEST847;284.99;2020-09-14
ID02689;ORIG013;DEST682;381.07;2024-09-18
ID03180;ORIG058;DEST796;424.76;2020-04-01
ID03181;ORIG012;DEST496;141.64;2020-11-23
ID03182;ORIG002;DEST295;543.84;2024-09-16
ID03183;ORIG010;DEST582;302.06;2024-02-07
ID03184;ORIG006;DEST121;62.51;2022-01-15
ID00370;ORIG006;DEST655;267.53;2023-06-02
ID03186;ORIG009;DEST598;513.01;2020-07-22
ID01623;ORIG035;DEST373;166.49;2020-06-18
ID03188;ORIG005;DEST892;596.21;2021-12-22
ID01233;ORIG005;DEST064;404.04;2022-09-20
ID03190;ORIG065;DEST668;471.57;2023-04-01
ID03191;ORIG019;DEST312;349.04;2023-02-05
ID03192;ORIG072;DEST799;666.09;2021-07-08
ID03193;ORIG019;DEST552;713.27;2024-11-17
ID03194;ORIG019;DEST208;285.60;2020-06-10
ID03195;ORIG018;DEST076;488.17;2022-04-26
ID03196;ORIG061;DEST005;897.92;2023-01-23
ID03197;ORIG007;DEST145;466.26;2022-03-19
ID03198;ORIG017;DEST330;943.60;2024-07-26
ID03199;ORIG016;DEST154;156.46;2022-12-20
ID03200;ORIG002;DEST531;116.72;2022-09-20
ID03201;ORIG007;DEST777;87.39;2023-08-04
ID03202;ORIG007;DEST403;980.51;2022-03-05
ID02180;ORIG010;DEST444;810.27;2024-10-21
ID03204;ORIG019;DEST695;709.28;2022-09-03
ID03205;ORIG007;DEST851;480.59;2022-05-16
ID03206;ORIG018;DEST282;263.44;2024-07-07
ID03207;ORIG013;DEST456;496.09;2022-05-21
ID03208;ORIG000;DEST365;558.74;2023-04-17
ID03209;ORIG012;DEST105;435.53;2022-10-07
ID02203;ORIG007;DEST095;245.75;2020-07-28
ID03211;ORIG012;DEST322;52.83;2023-07-12
ID03212;ORIG009;DEST204;130.55;2024-05-04
ID03213;ORIG010;DEST064;156.11;2024-11-18
ID03214;ORIG007;DEST504;637.97;2020-11-09
ID03215;ORIG015;DEST330;989.89;2020-12-11
ID03216;ORIG022;DEST467;79.31;2023-01-25
ID03217;ORIG057;DEST346;938.39;2023-03-15
ID03218;ORIG014;DEST168;816.34;2024-04-21
ID02249;ORIG064;DEST294;990.69;2024-04-14
ID03220;ORIG003;DEST463;925.86;2020-11-19
ID03221;ORIG012;DEST112;438.08;2021-06-03
ID03222;ORIG014;DEST773;293.42;2022-07-09
ID03223;ORIG003;DEST662;508.64;2021-10-17
ID03224;ORIG008;DEST409;304.20;2020-03-04
ID03225;ORIG070;DEST702;300.80;2023-06-27
ID01158;ORIG018;DEST087;818.59;2023-01-09
ID01541;ORIG012;DEST419;721.53;2022-12-25
ID00580;ORIG002;DEST184;327.34;2021-03-05
ID03229;ORIG005;DEST459;328.79;2020-06-28
ID01817;ORIG003;DEST803;673.47;2021-10-15
ID03231;ORIG077;DEST038;277.48;2021-07-19
ID03232;ORIG071;DEST053;188.34;2024-09-11
ID03233;ORIG000;DEST329;522.37;2022-11-24
ID03234;ORIG009;DEST537;673.88;2023-11-14
ID03235;ORIG070;DEST244;667.36;2022-07-02
ID03236;ORIG011;DEST682;790.57;2021-05-21
ID03237;ORIG011;DEST864;17.01;2021-03-05
ID03238;ORIG011;DEST069;827.67;2022-11-10
ID03239;ORIG019;DEST915;531.72;2020-02-23
ID03240;ORIG014;DEST895;816.98;2022-12-21
ID03241;ORIG079;DEST497;779.20;2024-04-28
ID03242;ORIG009;DEST210;399.47;2021-02-19
ID03243;ORIG007;DEST438;829.16;2020-05-28
ID03244;ORIG021;DEST126;901.79;2022-10-10
ID03245;ORIG010;DEST852;201.16;2021-11-14
ID03246;ORIG016;DEST441;787.16;2023-12-08
ID03247;ORIG003;DEST829;394.12;2022-02-01
ID03248;ORIG007;DEST872;976.01;2024-10-21
ID03249;ORIG008;DEST428;164.65;2020-05-22
ID03250;ORIG014;DEST700;338.36;2021-11-18
ID03251;ORIG014;DEST843;160.72;2021-05-01
ID03252;ORIG001;DEST322;296.79;2024-04-15
ID03253;ORIG014;DEST939;408.59;2020-11-03
ID03254;ORIG014;DEST470;693.40;2022-01-16
ID03255;ORIG080;DEST524;292.79;2021-05-05
ID03256;ORIG006;DEST870;850.89;2020-06-07
ID03257;ORIG091;DEST008;240.92;2022-09-12
ID03258;ORIG019;DEST311;539.53;2024-11-09
ID03259;ORIG007;DEST478;57.08;2021-10-18
ID03260;ORIG099;DEST509;709.80;2021-11-24
ID03261;ORIG069;DEST512;381.67;2023-01-25
ID03262;ORIG012;DEST710;62.73;2024-11-10
ID03263;ORIG059;DEST727;78.16;2024-11-20
ID03264;ORIG003;DEST321;783.17;2023-09-08
ID03265;ORIG014;DEST446;145.05;2024-02-15
ID03266;ORIG017;DEST368;693.59;2020-05-06
ID03267;ORIG021;DEST101;594.15;2023-10-13
ID02372;ORIG060;DEST441;143.30;2020-01-10
ID03269;ORIG017;DEST382;164.01;2023-08-22
ID03270;ORIG013;DEST274;590.87;2024-06-24
ID03271;ORIG014;DEST367;746.00;2024-02-07
ID03272;ORIG000;DEST437;186.25;2023-08-09
ID00064;ORIG005;DEST518;423.59;2022-01-04
ID03274;ORIG087;DEST700;30.33;2024-10-13
ID03275;ORIG051;DEST756;587.70;2022-02-17
ID03276;ORIG013;DEST308;181.37;2023-11-11
ID03277;ORIG017;DEST894;440.11;2020-02-17
ID03278;ORIG019;DEST866;976.08;2022-04-13
ID03279;ORIG012;DEST882;476.24;2021-02-13
ID03280;ORIG004;DEST003;660.77;2024-12-17
ID03281;ORIG005;DEST745;321.08;2024-11-15
ID03282;ORIG026;DEST796;797.83;2024-10-11
ID02642;ORIG019;DEST523;121.19;2022-11-02
ID03284;ORIG004;DEST516;371.42;2020-07-28
ID03285;ORIG014;DEST944;483.29;2021-11-09
ID03286;ORIG016;DEST035;387.51;2024-06-17
ID03287;ORIG010;DEST507;532.88;2021-11-15
ID03288;ORIG015;DEST755;69.86;2021-09-01
ID03289;ORIG043;DEST353;113.19;2022-07-20
ID03290;ORIG001;DEST422;959.13;2024-06-04
ID03291;ORIG001;DEST003;625.52;2023-01-15
ID03292;ORIG010;DEST925;518.33;2020-07-20
ID01719;ORIG014;DEST537;495.33;2023-07-14
ID03294;ORIG016;DEST332;764.75;2024-11-16
ID03295;ORIG012;DEST576;378.19;2021-08-13
ID03296;ORIG055;DEST005;262.56;2023-09-08
ID03297;ORIG003;DEST964;491.02;2023-12-24
ID03298;ORIG005;DEST154;474.49;2024-08-18
ID03299;ORIG013;DEST177;948.93;2021-04-22
ID03300;ORIG003;DEST391;449.82;2022-11-12
ID03301;ORIG019;DEST502;549.15;2021-08-09
ID03302;ORIG015;DEST116;309.72;2021-07-16
ID03303;ORIG015;DEST895;536.95;2020-02-23
ID03304;ORIG023;DEST642;749.44;2021-09-15
ID03305;ORIG012;DEST268;646.01;2021-07-13
ID03306;ORIG003;DEST237;567.17;2024-01-22
ID03307;ORIG017;DEST367;35.38;2020-09-27
ID02027;ORIG012;DEST791;20.78;2021-05-14
ID03309;ORIG051;DEST810;677.86;2022-10-23
ID03310;ORIG054;DEST031;714.43;2023-09-26
ID03311;ORIG007;DEST479;975.19;2021-01-05
ID03312;ORIG006;DEST058;961.54;2023-03-07
ID03313;ORIG005;DEST556;988.56;2023-02-12
ID03314;ORIG076;DEST939;756.05;2024-03-07
ID03315;ORIG019;DEST389;758.52;2020-12-23
ID03316;ORIG003;DEST290;544.03;2023-10-28
ID03317;ORIG012;DEST034;569.80;2022-07-12
ID03318;ORIG018;DEST868;878.30;2020-08-27
ID03319;ORIG052;DEST192;17.17;2024-11-14
ID03320;ORIG087;DEST753;979.98;2024-02-04
ID03321;ORIG015;DEST775;439.48;2022-10-19
ID03322;ORIG002;DEST280;345.46;2021-05-23
ID03323;ORIG007;DEST292;491.35;2020-12-24
ID03324;ORIG010;DEST707;961.77;2023-01-10
ID03325;ORIG099;DEST555;901.34;2024-04-23
ID03326;ORIG003;DEST942;755.71;2020-07-19
ID03327;ORIG010;DEST969;390.96;2021-05-28
ID03328;ORIG016;DEST346;823.03;2024-09-10
ID03329;ORIG010;DEST257;990.47;2023-06-07
ID03330;ORIG014;DEST923;621.87;2023-03-24
ID03331;ORIG009;DEST891;941.18;2024-05-25
ID03332;ORIG009;DEST788;265.76;2023-02-22
ID03333;ORIG003;DEST179;736.40;2021-07-03
ID03334;ORIG013;DEST118;996.34;2024-04-26
ID03335;ORIG007;DEST723;74.21;2024-05-19
ID03336;ORIG005;DEST402;49.75;2020-04-28
ID03337;ORIG010;DEST990;653.69;2022-01-13
ID02848;ORIG014;DEST684;397.21;2024-04-03
ID03339;ORIG016;DEST885;301.94;2021-08-16
ID03340;ORIG002;DEST200;29.25;2022-09-21
ID03341;ORIG017;DEST787;473.64;2020-04-10
ID03342;ORIG019;DEST062;22.58;2024-05-08
ID00125;ORIG005;DEST919;296.94;2024-12-14
ID03344;ORIG090;DEST010;700.10;2024-12-27
ID03345;ORIG088;DEST924;340.54;2023-06-12
ID03346;ORIG014;DEST587;366.23;2021-11-05
ID03347;ORIG005;DEST923;653.41;2020-06-24
ID03348;ORIG018;DEST516;28.99;2023-08-20
ID03349;ORIG016;DEST317;257.38;2023-12-22
ID03350;ORIG013;DEST088;767.94;2022-08-05
ID03351;ORIG014;DEST575;243.89;2023-06-12
ID03352;ORIG018;DEST520;794.58;2020-09-06
ID03353;ORIG002;DEST845;62.02;2020-08-09
ID03354;ORIG009;DEST788;60.28;2024-10-12
ID03355;ORIG014;DEST706;410.90;2021-02-12
ID02827;ORIG001;DEST661;720.03;2024-08-21
ID03357;ORIG014;DEST142;730.35;2023-07-13
ID00632;ORIG018;DEST963;203.21;2020-11-03
ID03359;ORIG074;DEST967;882.37;2022-03-06
ID03360;ORIG016;DEST975;320.14;2021-07-06
ID03361;ORIG002;DEST831;438.50;2023-08-14
ID00510;ORIG016;DEST711;411.62;2024-04-10
ID03363;ORIG008;DEST453;443.59;2023-04-17
ID03364;ORIG005;DEST374;427.96;2022-06-08
ID00982;ORIG018;DEST884;760.61;2020-08-19
ID03366;ORIG013;DEST641;93.82;2021-09-16
ID03367;ORIG003;DEST231;377.71;2020-06-20
ID03368;ORIG007;DEST150;270.70;2021-09-09
ID03369;ORIG001;DEST082;404.94;2023-09-02
ID03370;ORIG014;DEST016;697.09;2023-09-23
ID03371;ORIG000;DEST806;646.61;2023-10-21
ID03372;ORIG013;DEST638;248.27;2023-11-24
ID03373;ORIG005;DEST897;95.62;2020-07-23
ID03374;ORIG008;DEST057;613.08;2022-05-18
ID00060;ORIG013;DEST332;502.82;2023-07-08
ID03376;ORIG017;DEST864;225.65;2021-02-12
ID03377;ORIG002;DEST063;288.38;2024-02-23
ID03378;ORIG013;DEST102;212.38;2021-01-03
ID03379;ORIG029;DEST689;548.73;2023-05-09
ID02416;ORIG019;DEST632;463.00;2023-06-13
ID03381;ORIG073;DEST208;71.88;2021-11-10
ID03382;ORIG066;DEST157;770.20;2023-06-12
ID03383;ORIG016;DEST455;197.97;2022-11-03
ID00037;ORIG017;DEST463;211.41;2021-11-03
ID00109;ORIG056;DEST766;623.92;2020-04-28
ID03386;ORIG004;DEST010;381.46;2021-12-19
ID03387;ORIG010;DEST235;59.68;2023-09-01
ID03388;ORIG017;DEST010;28.87;2023-11-08
ID03389;ORIG000;DEST829;499.25;2021-06-07
ID03390;ORIG010;DEST885;738.58;2021-10-19
ID03391;ORIG016;DEST103;803.22;2021-03-22
ID03392;ORIG004;DEST941;550.37;2020-10-01
ID00638;ORIG014;DEST305;955.85;2021-01-24
ID03394;ORIG066;DEST415;874.28;2024-06-13
ID03395;ORIG011;DEST911;463.16;2020-01-07
ID03396;ORIG055;DEST356;686.25;2021-01-10
ID03397;ORIG001;DEST565;846.82;2023-09-03
ID03398;ORIG001;DEST897;688.69;2022-06-26
ID03399;ORIG000;DEST679;283.14;2022-01-04
ID03400;ORIG003;DEST811;329.16;2022-08-12
ID03401;ORIG004;DEST154;164.38;2021-11-05
ID03402;ORIG011;DEST033;237.47;2022-03-06
ID03403;ORIG014;DEST893;634.69;2020-11-28
ID03404;ORIG006;DEST589;77.14;2021-05-28
ID03405;ORIG011;DEST506;500.57;2024-09-13
ID01554;ORIG003;DEST696;982.54;2023-11-19
ID03407;ORIG049;DEST398;179.97;2024-03-11
ID03408;ORIG019;DEST889;949.02;2024-11-05
ID03409;ORIG006;DEST796;859.41;2021-11-14
ID03410;ORIG007;DEST008;94.43;2020-05-18
ID03411;ORIG017;DEST424;988.46;2020-01-28
ID03412;ORIG002;DEST817;912.98;2022-04-13
ID03413;ORIG016;DEST415;97.15;2023-06-09
ID03414;ORIG000;DEST372;816.42;2024-12-15
ID03415;ORIG007;DEST271;979.67;2022-02-15
ID03416;ORIG002;DEST204;761.90;2023-08-17
ID03417;ORIG013;DEST882;742.55;2021-09-03
ID03418;ORIG015;DEST621;610.20;2023-07-14
ID03419;ORIG016;DEST673;953.69;2020-09-14
ID03420;ORIG016;DEST023;319.66;2020-05-18
ID03421;ORIG011;DEST913;869.43;2022-03-27
ID03422;ORIG010;DEST583;169.68;2020-06-17
ID03423;ORIG007;DEST049;339.76;2023-10-24
ID03424;ORIG014;DEST071;548.59;2023-02-20
ID03425;ORIG041;DEST479;360.65;2020-09-16
ID03426;ORIG008;DEST521;422.83;2020-08-06
ID03427;ORIG003;DEST745;579.21;2023-09-13
ID03428;ORIG014;DEST085;808.77;2020-11-27
ID03429;ORIG019;DEST048;47.93;2020-02-22
ID03430;ORIG013;DEST966;433.88;2023-01-14
ID03431;ORIG019;DEST668;219.14;2022-11-27
ID03432;ORIG000;DEST082;836.20;2021-04-18
ID03433;ORIG001;DEST426;393.06;2021-07-03
ID03434;ORIG014;DEST167;98.95;2020-11-26
ID03435;ORIG001;DEST388;874.99;2024-03-13
ID03436;ORIG017;DEST433;895.54;2022-04-27
ID03437;ORIG003;DEST578;458.49;2022-11-14
ID03438;ORIG014;DEST618;622.39;2021-04-14
ID03439;ORIG003;DEST051;560.97;2024-02-27
ID03440;ORIG013;DEST332;581.45;2024-11-22
ID03441;ORIG016;DEST164;422.90;2024-07-09
ID03442;ORIG000;DEST082;597.32;2021-11-22
ID03443;ORIG003;DEST885;542.15;2023-08-15
ID00952;ORIG009;DEST907;628.11;2022-08-26
ID03445;ORIG003;DEST297;678.87;2024-09-21
ID02100;ORIG006;DEST134;493.62;2023-04-13
ID03447;ORIG012;DEST283;522.59;2023-07-12
ID03448;ORIG018;DEST418;515.08;2022-08-14
ID03449;ORIG001;DEST169;530.87;2020-11-23
ID03450;ORIG015;DEST618;542.06;2021-09-12
ID02166;ORIG018;DEST281;744.31;2023-02-26
ID03452;ORIG010;DEST285;129.25;2020-08-20
ID03453;ORIG011;DEST394;610.18;2022-08-18
ID03454;ORIG012;DEST933;542.78;2024-02-04
ID03455;ORIG068;DEST943;536.80;2023-11-10
ID03456;ORIG020;DEST607;849.43;2023-02-04
ID03354;ORIG005;DEST874;621.47;2024-12-23
ID03458;ORIG009;DEST456;870.57;2021-12-20
ID03459;ORIG036;DEST164;807.42;2023-03-28
ID00925;ORIG036;DEST989;186.00;2020-03-20
ID03461;ORIG003;DEST545;53.48;2024-06-23
ID00292;ORIG019;DEST041;461.63;2022-03-11
ID03463;ORIG026;DEST869;293.42;2022-07-25
ID03464;ORIG069;DEST069;40.86;2021-11-08
ID00652;ORIG012;DEST735;734.67;2021-01-13
ID03466;ORIG010;DEST277;118.60;2022-06-11
ID03467;ORIG009;DEST458;962.10;2021-10-01
ID03468;ORIG009;DEST771;254.90;2024-07-20
ID02692;ORIG089;DEST790;741.88;2021-02-03
ID03265;ORIG002;DEST507;886.80;2020-09-26
ID03471;ORIG011;DEST122;37.13;2020-12-19
ID03472;ORIG006;DEST431;778.45;2020-12-06
ID03473;ORIG006;DEST770;746.67;2024-11-12
ID03474;ORIG019;DEST903;794.07;2020-03-02
ID03288;ORIG003;DEST774;365.43;2021-04-20
ID03476;ORIG019;DEST915;254.86;2020-07-07
ID03477;ORIG071;DEST302;88.59;2022-12-02
ID03478;ORIG011;DEST724;348.57;2021-10-19
ID03479;ORIG017;DEST690;992.11;2022-12-05
ID03480;ORIG002;DEST938;74.17;2022-01-27
ID03481;ORIG019;DEST688;376.61;2020-11-25
ID03482;ORIG074;DEST521;726.72;2021-03-26
ID02654;ORIG049;DEST494;909.08;2021-09-14
ID03484;ORIG012;DEST652;139.64;2022-12-15
ID00477;ORIG015;DEST306;381.85;2020-07-20
ID03486;ORIG087;DEST441;365.15;2024-10-27
ID03487;ORIG020;DEST663;540.92;2022-03-28
ID03488;ORIG013;DEST528;579.37;2024-09-20
ID03489;ORIG003;DEST239;68.50;2022-01-09
ID03490;ORIG009;DEST852;865.16;2022-02-06
ID02718;ORIG019;DEST768;538.76;2024-06-03
ID03492;ORIG014;DEST189;807.34;2020-10-06
ID03493;ORIG001;DEST154;937.75;2022-07-11
ID03494;ORIG091;DEST468;974.60;2020-06-21
ID03495;ORIG011;DEST058;451.64;2021-07-01
ID03496;ORIG097;DEST026;440.11;2024-07-22
ID03497;ORIG018;DEST462;483.74;2021-08-09
ID03498;ORIG081;DEST563;952.91;2021-06-25
ID00084;ORIG018;DEST240;220.73;2020-10-21
ID03500;ORIG001;DEST849;641.27;2022-04-18
ID03501;ORIG007;DEST837;420.63;2021-02-18
ID03502;ORIG032;DEST298;637.63;2024-03-13
ID03503;ORIG059;DEST450;931.10;2024-09-28
ID03504;ORIG011;DEST617;570.93;2024-11-22
ID03505;ORIG003;DEST705;838.96;2023-03-04
ID03506;ORIG010;DEST084;589.38;2023-07-06
ID03507;ORIG018;DEST305;160.70;2023-09-23
ID03508;ORIG013;DEST293;420.07;2023-08-27
ID03509;ORIG021;DEST877;157.92;2023-01-01
ID03510;ORIG017;DEST921;246.34;2023-09-19
ID03511;ORIG007;DEST281;944.04;2024-07-27
ID03512;ORIG008;DEST222;530.70;2020-10-18
ID03513;ORIG017;DEST733;607.71;2022-12-01
ID03514;ORIG005;DEST535;368.36;2024-01-20
ID01161;ORIG013;DEST088;603.93;2022-05-03
ID03516;ORIG012;DEST489;87.90;2022-11-06
ID00601;ORIG018;DEST138;763.88;2022-12-20
ID03518;ORIG000;DEST588;314.69;2023-01-15
ID03519;ORIG014;DEST647;883.49;2023-01-17
ID00169;ORIG016;DEST337;931.87;2024-04-28
ID03521;ORIG019;DEST590;320.09;2020-07-13
